Company,Type,OpSys,CPU,GPU,Ram,Weight,Touchscreen,ClockSpeed,HDD,SSD,PPI,Price
Lenovo,Notebook,Windows,Intel,Intel,8,2.3,0,2.3,0.0,0.256,192.30769230769232,71874.72
Dell,2 in 1 Convertible,Windows,Intel,Intel,8,1.68,1,2.5,0.0,0.256,225.56390977443607,47365.92
Asus,Notebook,Windows,Intel,Intel,8,1.4,0,2.5,0.0,0.256,375.9398496240601,61272.0
HP,Ultrabook,Windows,Intel,Intel,8,1.11,1,2.7,0.0,0.256,225.56390977443607,71874.72
Acer,Notebook,Windows,Intel,Intel,4,2.4,0,1.1,0.5,0.0,136.7948717948718,20246.4
Asus,Gaming,Windows,Intel,Nvidia,16,2.5,0,2.8,1.0,0.256,192.30769230769232,95850.72
HP,Ultrabook,Windows,Intel,Intel,8,1.48,0,2.7,0.0,0.512,214.28571428571428,111301.92
Acer,Gaming,Windows,Intel,Nvidia,8,2.7,0,2.8,1.0,0.128,192.30769230769232,67132.8
HP,Notebook,Windows,Intel,Intel,8,1.34,0,2.5,0.0,0.256,225.56390977443607,63349.92
Dell,Notebook,Windows,Intel,Intel,4,2.18,0,2.4,0.0,0.128,136.7948717948718,29144.16
HP,Notebook,Windows,Intel,Intel,4,1.64,0,2.5,0.5,0.0,152.42857142857142,41505.12
Toshiba,Notebook,Windows,Intel,Intel,4,1.2,0,2.3,0.0,0.128,225.56390977443607,63669.6
HP,Notebook,Windows,Intel,Intel,4,1.48,0,2.4,0.0,0.256,152.42857142857142,58607.46719999999
HP,Notebook,Windows,Intel,Intel,4,1.95,0,2.5,0.0,0.256,214.28571428571428,64202.4
HP,Ultrabook,Windows,Intel,Intel,8,1.43,0,2.6,0.0,0.256,214.28571428571428,77202.72
HP,Notebook,Windows,Intel,Nvidia,8,1.64,0,2.5,0.0,0.256,214.28571428571428,55904.5728
HP,Notebook,Windows,Intel,Intel,4,1.64,0,2.4,0.5,0.0,152.42857142857142,36443.52
Dell,Gaming,Windows,Intel,Nvidia,8,2.65,0,2.5,0.0,0.0,192.30769230769232,50562.72
HP,Ultrabook,Windows,Intel,Intel,4,1.26,0,2.5,0.5,0.0,240.0,81997.92
HP,Notebook,Windows,Intel,Intel,4,1.48,0,2.5,0.0,0.256,214.28571428571428,84715.2
HP,Ultrabook,Windows,Intel,Intel,8,1.54,0,2.5,0.0,0.256,214.28571428571428,100550.5488
HP,Notebook,Windows,Intel,Intel,4,1.49,0,2.4,0.5,0.0,160.45112781954887,42624.0
Toshiba,Notebook,Windows,Intel,Intel,8,1.5,0,2.3,0.0,0.256,160.45112781954887,64468.8
HP,Notebook,Windows,Intel,Intel,4,2.04,0,2.4,0.0,0.256,136.7948717948718,41025.0672
Lenovo,Notebook,Windows,Intel,Nvidia,16,2.4,0,2.7,0.0,0.512,346.8208092485549,158135.04
Toshiba,Notebook,Windows,Intel,Intel,8,1.47,0,2.3,0.0,0.256,214.28571428571428,79387.2
HP,Notebook,Windows,Intel,Intel,8,1.43,0,2.5,0.0,0.256,214.28571428571428,118761.12
Dell,2 in 1 Convertible,Windows,Intel,Intel,4,2.08,1,2.3,1.0,0.0,192.30769230769232,42410.3472
Toshiba,Ultrabook,Windows,Intel,Intel,8,1.2,0,2.3,0.0,0.256,225.56390977443607,84715.2
HP,Notebook,Windows,Intel,Intel,8,1.11,0,2.5,0.0,0.256,225.56390977443607,61218.72
HP,Notebook,Windows,Intel,Nvidia,8,1.64,0,2.7,0.0,0.256,214.28571428571428,63159.7104
Dell,Notebook,Windows,Intel,Intel,8,2.09,0,2.4,0.5,0.0,192.30769230769232,55754.3232
HP,Ultrabook,Windows,Intel,Intel,4,1.26,0,2.5,0.0,0.256,170.72,83063.52
HP,Notebook,Windows,Intel,Intel,4,2.31,0,2.5,0.5,0.0,152.42857142857142,63349.92
HP,Notebook,Windows,Intel,Intel,4,1.95,0,2.5,0.5,0.0,152.42857142857142,56476.8
Dell,Ultrabook,Windows,Intel,Intel,8,1.29,1,2.5,0.0,0.256,375.9398496240601,86526.72
HP,Notebook,Windows,Intel,Nvidia,8,2.63,0,2.5,0.0,0.256,173.41040462427745,57542.4
HP,Notebook,Windows,Intel,Intel,4,1.64,0,2.5,0.0,0.256,152.42857142857142,51841.44
Acer,Notebook,Windows,AMD,AMD,6,2.1,0,3.0,1.0,0.0,136.7948717948718,21791.52
MSI,Gaming,Windows,Intel,Nvidia,8,2.7,0,2.8,1.0,0.128,173.41040462427745,63499.10399999999
HP,Notebook,Windows,Intel,Intel,8,1.95,0,2.3,0.0,0.256,214.28571428571428,63669.6
HP,Notebook,Windows,Intel,Intel,8,1.84,0,2.5,0.0,0.256,192.30769230769232,65480.5872
HP,Ultrabook,Windows,Intel,Intel,8,1.26,0,2.5,0.0,0.256,240.0,71874.72
HP,Notebook,Windows,Intel,Intel,4,2.04,0,2.5,0.5,0.0,136.7948717948718,39533.76
Toshiba,Ultrabook,Windows,Intel,Intel,8,1.47,0,2.6,0.0,0.256,214.28571428571428,91908.0
Dell,Notebook,Windows,Intel,Intel,8,2.09,0,2.4,0.0,0.256,192.30769230769232,56633.976
HP,Notebook,Windows,Intel,Intel,8,1.64,0,2.5,0.0,0.256,214.28571428571428,53839.9728
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,4,1.8,1,2.5,0.0,0.256,192.30769230769232,45128.16
others,Notebook,Windows,Intel,Intel,2,1.45,0,1.44,0.0,0.0,152.42857142857142,11231.424
Toshiba,Notebook,Windows,Intel,Nvidia,16,2.4,0,2.5,0.0,0.256,192.30769230769232,75924.0
Lenovo,Notebook,Windows,Intel,Intel,8,2.3,0,2.3,0.0,0.256,192.30769230769232,55922.688
HP,Notebook,Windows,Intel,Intel,4,1.54,0,2.3,0.5,0.0,214.28571428571428,53280.0
HP,Notebook,Windows,Intel,Intel,8,1.84,0,2.4,0.5,0.256,192.30769230769232,112065.9552
HP,Notebook,Windows,Intel,Intel,8,1.43,0,2.3,0.0,0.256,214.28571428571428,78268.31999999999
MSI,Gaming,Windows,Intel,Nvidia,16,3.78,0,2.7,1.0,0.256,173.41040462427745,82351.6992
Lenovo,Gaming,Windows,Intel,Nvidia,16,4.6,0,2.6,1.0,0.128,173.41040462427745,122010.66719999998
Asus,Netbook,Chrome,Intel,Intel,4,1.2,0,1.6,0.0,0.0,183.9655172413793,15339.311999999998
Lenovo,Notebook,Windows,Intel,Intel,16,1.1,0,2.6,0.0,0.256,285.7142857142857,139593.6
HP,Notebook,Windows,Intel,Nvidia,8,1.91,0,2.7,1.0,0.0,192.30769230769232,52161.12
Dell,2 in 1 Convertible,Windows,Intel,Intel,8,2.3,1,2.7,0.0,0.256,192.30769230769232,58288.32
HP,Notebook,Windows,Intel,Intel,4,2.04,0,2.5,0.0,0.256,136.7948717948718,52161.12
Dell,Ultrabook,Windows,Intel,Intel,16,1.2,1,2.7,0.0,1.0,375.9398496240601,120093.12
HP,Notebook,Windows,Intel,Intel,4,2.31,0,2.3,0.5,0.0,136.7948717948718,37570.392
HP,Notebook,No,Intel,Intel,4,1.96,0,2.5,0.5,0.0,136.7948717948718,26586.72
Acer,Notebook,Windows,AMD,AMD,8,2.4,0,2.2,1.0,0.0,136.7948717948718,23922.72
Dell,2 in 1 Convertible,Windows,Intel,Intel,12,1.6,1,2.7,0.0,0.256,225.56390977443607,69210.72
MSI,Gaming,Windows,Intel,Nvidia,16,2.94,0,2.6,1.0,0.256,192.30769230769232,96916.32
HP,Notebook,Windows,Intel,Intel,8,2.04,0,2.7,0.0,0.256,192.30769230769232,57009.6
Asus,Gaming,No,Intel,Nvidia,16,4.0,0,2.6,1.0,0.0,173.41040462427745,53173.44
Dell,Notebook,Windows,Intel,Intel,4,2.25,0,2.5,1.0,0.0,192.30769230769232,29783.52
Dell,Notebook,Windows,Intel,AMD,16,2.32,0,2.7,2.0,0.0,192.30769230769232,52746.6672
MSI,Gaming,Windows,Intel,Nvidia,16,1.8,0,2.6,1.0,0.256,192.30769230769232,102777.12
Dell,Ultrabook,Windows,Intel,Intel,8,1.29,0,2.7,0.0,0.256,225.56390977443607,77682.23999999999
Asus,Gaming,Windows,Intel,Nvidia,64,3.58,0,2.7,0.0,1.0,173.41040462427745,211788.0
Dell,2 in 1 Convertible,Windows,Intel,Intel,8,1.62,1,2.5,0.0,0.256,225.56390977443607,42517.9728
Dell,Gaming,Windows,Intel,Nvidia,16,3.21,0,2.6,1.0,0.256,384.61538461538464,70809.12
Apple,Ultrabook,Mac,Intel,Intel,8,0.92,0,1.1,0.0,0.0,312.0,69264.0
Dell,Notebook,Windows,Intel,Intel,4,2.06,0,2.3,0.5,0.0,136.7948717948718,25679.8944
HP,Notebook,Windows,Intel,Intel,4,2.31,0,2.3,0.5,0.0,136.7948717948718,63882.72
HP,Ultrabook,Windows,Intel,Intel,8,1.26,0,2.3,0.0,0.256,240.0,63882.72
HP,Notebook,Windows,Intel,Intel,8,1.49,0,2.7,0.0,0.256,225.56390977443607,58075.2
Lenovo,Ultrabook,Windows,Intel,Intel,8,1.3,1,2.5,0.0,0.256,240.0,91294.7472
Lenovo,Notebook,Windows,Intel,AMD,8,3.0,0,2.3,1.0,0.0,144.50867052023122,35111.52
Lenovo,Notebook,Windows,Intel,Nvidia,4,2.3,0,2.3,1.0,0.0,192.30769230769232,52054.56
MSI,Gaming,Windows,Intel,Nvidia,16,3.78,0,2.8,1.0,0.256,173.41040462427745,133146.72
Lenovo,Notebook,Windows,Intel,Intel,4,2.1,0,2.3,0.5,0.0,136.7948717948718,28771.2
HP,Notebook,Windows,Intel,Intel,4,2.31,0,2.3,0.5,0.0,192.30769230769232,50083.2
Lenovo,Ultrabook,Windows,Intel,Intel,8,0.99,1,1.2,0.0,0.512,320.0,74538.72
Lenovo,Gaming,Windows,Intel,Nvidia,32,4.6,0,2.7,0.0,0.512,173.41040462427745,172627.19999999998
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,4,0.69,1,1.44,0.0,0.0,308.91089108910893,34433.2656
HP,Ultrabook,Windows,Intel,Intel,16,1.3,0,2.7,0.0,0.512,451.12781954887214,109170.72
Dell,Notebook,Windows,Intel,Intel,8,2.18,0,2.5,0.0,0.256,192.30769230769232,39960.0
HP,Notebook,Windows,Intel,Intel,4,1.54,0,2.3,0.5,0.0,214.28571428571428,54931.14719999999
HP,Workstation,Windows,Intel,AMD,8,1.9,0,2.5,0.0,0.256,192.30769230769232,79653.59999999999
Lenovo,Notebook,Windows,Intel,Intel,8,1.7,0,2.3,0.0,0.18,214.28571428571428,63882.72
HP,Notebook,Chrome,Intel,Intel,4,1.29,0,1.5,0.0,0.0,375.9398496240601,32767.2
Acer,Notebook,Windows,AMD,AMD,4,2.4,0,2.2,0.5,0.0,136.7948717948718,20619.36
Dell,Notebook,Linux,Intel,Intel,4,2.2,0,1.6,0.5,0.0,136.7948717948718,20965.1472
HP,Notebook,No,Intel,Intel,4,1.86,0,2.0,1.0,0.0,136.7948717948718,18434.3472
Asus,Gaming,Windows,Intel,Nvidia,8,2.7,0,2.8,1.0,0.256,173.41040462427745,85194.72
Dell,Ultrabook,Windows,Intel,AMD,4,1.4,0,1.6,0.0,0.256,225.56390977443607,43601.688
HP,Netbook,Windows,Intel,Intel,4,2.4,0,2.3,0.0,0.128,170.72,85194.72
Acer,Notebook,Windows,Intel,Nvidia,8,2.4,0,2.5,1.0,0.256,192.30769230769232,42570.72
Dell,Notebook,Windows,Intel,AMD,8,2.36,0,2.5,1.0,0.0,192.30769230769232,34035.264
MSI,Gaming,Windows,Intel,Nvidia,8,2.6,0,2.6,0.0,0.256,173.41040462427745,85194.72
HP,Notebook,Windows,Intel,Intel,4,1.96,0,1.6,1.0,0.0,136.7948717948718,26640.0
Asus,Gaming,Windows,Intel,Nvidia,16,4.3,0,2.6,1.0,0.128,173.41040462427745,122490.72
Dell,Ultrabook,Windows,Intel,Intel,4,1.5,0,2.3,0.5,0.0,170.72,60480.792
Dell,Ultrabook,Windows,Intel,Intel,4,1.5,0,2.3,0.0,0.128,170.72,62176.1616
Acer,Notebook,Chrome,Intel,Intel,4,2.2,0,1.5,0.0,0.016,136.7948717948718,11135.52
HP,Workstation,Windows,Intel,AMD,8,3.0,0,2.6,1.0,0.0,173.41040462427745,154458.72
Lenovo,Gaming,Windows,Intel,Nvidia,16,2.4,0,2.8,0.0,0.512,192.30769230769232,63882.72
Dell,Ultrabook,Windows,Intel,Intel,8,1.5,0,2.3,0.0,0.256,170.72,75289.968
MSI,Gaming,Windows,Intel,Nvidia,8,2.9,0,2.6,1.0,0.128,173.41040462427745,80516.20319999999
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,4,2.1,1,2.3,0.0,0.256,192.30769230769232,46193.76
HP,Notebook,Windows,AMD,AMD,4,2.1,0,2.5,1.0,0.0,192.30769230769232,21205.44
Asus,Gaming,Windows,Intel,Nvidia,16,2.59,0,2.6,1.0,0.128,192.30769230769232,71341.92
HP,Notebook,Windows,Intel,Intel,8,1.16,1,1.1,0.0,0.256,375.9398496240601,90522.72
Dell,Notebook,Windows,Intel,AMD,4,2.24,0,2.3,0.5,0.0,136.7948717948718,40980.312
Lenovo,Notebook,Windows,Intel,Intel,4,2.1,0,2.0,0.0,0.128,136.7948717948718,22857.12
HP,Ultrabook,Windows,Intel,Intel,8,1.16,0,2.5,0.0,0.512,225.56390977443607,104908.32
Dell,Ultrabook,Windows,Intel,Intel,8,1.23,0,2.4,0.0,0.256,225.56390977443607,73473.12
Lenovo,Gaming,Windows,Intel,Nvidia,16,4.6,0,2.7,0.0,0.256,173.41040462427745,146519.46719999998
others,Ultrabook,Windows,Intel,Intel,8,1.25,1,2.5,0.0,0.256,480.0,54825.12
Toshiba,Ultrabook,Windows,Intel,Intel,16,1.05,0,2.7,0.0,0.512,225.56390977443607,118601.28
Asus,Gaming,Windows,Intel,Nvidia,8,3.52,0,2.6,1.0,0.128,173.41040462427745,69929.4672
others,Notebook,Windows,Intel,Intel,4,1.35,0,1.44,0.0,0.0,225.56390977443607,10442.88
HP,Notebook,Windows,Intel,Intel,8,1.16,0,2.3,0.0,0.256,225.56390977443607,90043.2
HP,Notebook,Windows,Intel,Intel,8,1.43,0,2.3,0.0,0.256,214.28571428571428,80612.64
Dell,Notebook,Linux,Intel,Intel,4,2.09,0,2.3,0.5,0.0,136.7948717948718,27899.0064
Asus,Notebook,Windows,Intel,Intel,4,2.0,0,2.4,1.0,0.0,136.7948717948718,23176.8
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,8,1.8,1,2.5,0.0,0.256,214.28571428571428,88924.31999999999
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,4,0.69,1,1.44,0.0,0.0,308.91089108910893,25521.12
HP,Ultrabook,Windows,Intel,Intel,8,1.26,0,2.4,0.0,0.256,170.72,100965.6
Lenovo,Gaming,No,Intel,Nvidia,8,2.4,0,2.5,1.0,0.128,192.30769230769232,52693.92
HP,Gaming,Windows,Intel,Nvidia,8,3.35,0,2.3,1.0,0.128,173.41040462427745,60153.12
HP,Notebook,Windows,Intel,Intel,8,2.04,0,2.7,2.0,0.0,136.7948717948718,33513.119999999995
Lenovo,2 in 1 Convertible,Windows,Intel,Nvidia,8,1.8,1,2.6,0.0,0.512,214.28571428571428,109244.2464
Asus,Notebook,Windows,Intel,Intel,4,1.5,0,1.1,0.0,0.0,152.42857142857142,14811.84
HP,Ultrabook,Windows,Intel,Intel,8,1.84,0,2.7,0.0,0.256,192.30769230769232,40066.56
Acer,Notebook,Windows,Intel,Nvidia,4,2.23,0,2.5,1.0,0.0,192.30769230769232,32820.48
Lenovo,Notebook,Windows,Intel,AMD,16,2.5,0,2.5,0.0,0.0,192.30769230769232,58554.72
HP,Workstation,Windows,Intel,Nvidia,8,3.0,0,2.6,0.0,0.256,173.41040462427745,210424.032
Dell,Notebook,Windows,Intel,AMD,8,2.5,0,2.5,1.0,0.0,136.7948717948718,41771.52
MSI,Gaming,Windows,Intel,Nvidia,16,3.78,0,2.7,1.0,0.256,173.41040462427745,127818.72
HP,Ultrabook,Windows,Intel,Intel,8,1.88,0,2.5,0.0,0.256,192.30769230769232,115709.2416
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,16,2.8,1,2.6,0.0,0.512,285.7142857142857,130003.2
MSI,Gaming,Windows,Intel,Nvidia,8,2.4,0,2.8,1.0,0.128,192.30769230769232,60888.384
HP,2 in 1 Convertible,Windows,Intel,Intel,8,1.48,1,2.4,0.0,0.256,225.56390977443607,86793.12
HP,Workstation,Windows,Intel,Nvidia,8,2.59,0,2.6,0.0,0.256,192.30769230769232,118761.12
HP,2 in 1 Convertible,Windows,Intel,Intel,8,1.48,1,2.6,0.0,0.256,300.7518796992481,95850.72
HP,Workstation,Windows,Intel,Nvidia,8,2.0,0,2.6,0.0,0.256,192.30769230769232,101178.72
HP,Ultrabook,Windows,Intel,Intel,8,1.26,0,2.5,0.0,0.256,240.0,122381.49599999998
Dell,Notebook,Windows,Intel,Nvidia,8,2.18,0,2.7,0.0,0.256,192.30769230769232,53807.472
HP,Notebook,Windows,Intel,Intel,8,1.88,0,2.3,0.0,0.256,192.30769230769232,84129.12
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,8,1.27,1,2.5,0.0,0.256,285.7142857142857,124621.92
Lenovo,Notebook,No,Intel,Intel,4,1.9,0,2.0,1.0,0.0,136.7948717948718,18061.92
HP,Notebook,Windows,AMD,AMD,4,1.86,0,1.8,0.5,0.0,136.7948717948718,15824.16
Lenovo,Notebook,No,Intel,AMD,8,2.32,0,2.3,1.0,0.0,192.30769230769232,31914.72
Dell,Gaming,Windows,Intel,Nvidia,8,2.62,0,2.8,1.0,0.0,192.30769230769232,63882.72
Dell,Notebook,Windows,Intel,Nvidia,8,2.04,1,2.3,0.0,0.256,384.61538461538464,119916.2304
HP,Notebook,Windows,AMD,AMD,4,1.91,0,2.5,0.0,0.256,192.30769230769232,25515.2592
MSI,Gaming,Windows,Intel,Nvidia,16,2.7,0,2.8,1.0,0.256,173.41040462427745,79536.38399999999
Lenovo,Ultrabook,Windows,Intel,Intel,12,1.4,0,2.6,0.0,0.512,214.28571428571428,122490.72
Lenovo,Notebook,Windows,Intel,AMD,8,2.5,0,2.3,0.0,0.0,192.30769230769232,42010.7472
HP,2 in 1 Convertible,Windows,Intel,Intel,8,1.48,1,2.6,0.0,0.512,300.7518796992481,108744.48
Lenovo,Ultrabook,Windows,Intel,Intel,8,1.7,0,2.6,0.0,0.256,214.28571428571428,79866.72
MSI,Gaming,Windows,Intel,Nvidia,16,1.7,0,2.6,1.0,0.256,214.28571428571428,94252.32
HP,Gaming,Windows,Intel,Nvidia,8,2.62,0,2.8,1.0,0.0,192.30769230769232,47898.72
Lenovo,Notebook,Windows,Intel,Intel,8,2.2,0,2.0,1.0,0.0,136.7948717948718,24455.52
HP,Notebook,No,Intel,Intel,4,2.1,0,2.3,0.5,0.0,136.7948717948718,25414.0272
Dell,Gaming,Windows,Intel,Nvidia,8,2.62,0,2.8,1.0,0.128,384.61538461538464,79813.44
Lenovo,Notebook,Windows,Intel,Intel,8,1.95,0,2.5,0.0,0.256,192.30769230769232,74059.2
Lenovo,Notebook,Windows,Intel,Nvidia,4,2.2,0,2.0,1.0,0.0,192.30769230769232,24935.04
HP,Notebook,Windows,Intel,Intel,2,1.44,0,1.6,0.0,0.0,152.42857142857142,13266.72
MSI,Gaming,Windows,Intel,Nvidia,8,2.2,0,2.7,1.0,0.0,192.30769230769232,44701.92
HP,Notebook,Windows,Intel,Intel,8,1.96,0,2.5,0.0,0.256,192.30769230769232,36177.12
HP,Notebook,Windows,Intel,Intel,16,2.1,0,1.8,0.0,0.512,192.30769230769232,61751.52
Asus,Notebook,Windows,Intel,Intel,4,2.2,0,1.6,0.5,0.0,136.7948717948718,19660.32
Lenovo,Notebook,No,Intel,Intel,4,2.1,0,2.3,0.5,0.0,136.7948717948718,21205.44
Lenovo,Notebook,No,Intel,Nvidia,8,2.2,0,2.7,1.0,0.0,192.30769230769232,37775.52
Asus,Notebook,Windows,Intel,Intel,4,2.0,0,2.4,0.0,0.256,214.28571428571428,40972.32
Lenovo,Notebook,Windows,Intel,Intel,4,2.32,0,2.5,0.0,0.0,192.30769230769232,43956.0
Lenovo,Gaming,Windows,Intel,Nvidia,16,3.31,0,2.6,0.0,0.512,192.30769230769232,69530.4
MSI,Gaming,Windows,Intel,Nvidia,16,1.91,0,2.6,1.0,0.128,192.30769230769232,114731.5536
HP,Notebook,Windows,Intel,Intel,4,2.07,0,2.3,0.5,0.0,136.7948717948718,34632.0
Lenovo,2 in 1 Convertible,Windows,Intel,Intel,8,1.36,1,2.3,0.0,0.256,285.7142857142857,87219.36
Lenovo,Ultrabook,Windows,Intel,Nvidia,6,1.54,0,2.7,0.0,0.256,192.30769230769232,44275.68
Dell,Notebook,Linux,Intel,Nvidia,8,1.98,0,2.7,0.0,0.256,192.30769230769232,47686.1328
Acer,Notebook,Windows,Intel,Intel,4,2.1,0,2.0,0.5,0.0,136.7948717948718,17742.239999999998
HP,Notebook,Windows,Intel,Nvidia,6,2.18,0,2.6,1.0,0.0,192.30769230769232,42570.72
Asus,Gaming,Windows,Intel,Nvidia,8,2.591,0,2.6,1.0,0.256,192.30769230769232,48431.52
Dell,2 in 1 Convertible,Windows,Intel,Intel,16,2.09,1,2.7,0.0,0.512,192.30769230769232,62817.12
Acer,Notebook,Windows,Intel,Nvidia,4,2.23,0,2.5,0.0,0.256,192.30769230769232,36816.48
Dell,Ultrabook,Linux,Intel,Intel,8,1.23,1,2.4,0.0,0.256,375.9398496240601,58554.72
Acer,Gaming,Windows,Intel,Nvidia,16,4.2,0,2.8,1.0,0.256,173.41040462427745,138474.72
Lenovo,Gaming,Windows,Intel,Nvidia,8,2.4,0,2.5,1.0,0.0,192.30769230769232,43636.32
HP,Notebook,Windows,Intel,Intel,4,1.86,0,2.5,0.5,0.0,136.7948717948718,25840.8
Apple,Ultrabook,Mac,Intel,Intel,8,0.92,0,1.1,0.0,0.0,312.0,61964.64
Dell,2 in 1 Convertible,Windows,Intel,Intel,8,1.6,1,2.5,0.0,0.256,225.56390977443607,63882.72
HP,Notebook,Windows,Intel,Nvidia,12,2.21,0,2.8,1.0,0.128,192.30769230769232,70702.56
Lenovo,Notebook,No,Intel,AMD,4,1.9,0,2.0,1.0,0.0,136.7948717948718,19607.04
Asus,Gaming,Windows,Intel,Nvidia,16,4.3,0,2.6,1.0,0.512,173.41040462427745,114552.0
Acer,Notebook,Linux,Intel,Intel,4,2.1,0,2.0,1.0,0.0,136.7948717948718,14492.16
MSI,Gaming,Windows,Intel,Nvidia,16,2.43,0,2.8,1.0,0.256,173.41040462427745,109165.392
Dell,Notebook,Windows,Intel,AMD,4,2.3,0,2.0,0.0,0.128,136.7948717948718,26586.72
Lenovo,Notebook,No,Intel,Nvidia,8,2.2,0,2.5,0.5,0.0,136.7948717948718,33513.119999999995
Dell,2 in 1 Convertible,Windows,Intel,Intel,16,2.0,1,1.8,0.0,0.512,192.30769230769232,68464.8
Dell,Ultrabook,Windows,Intel,Intel,16,1.2,1,2.7,0.0,0.512,375.9398496240601,142790.4
Asus,Gaming,Windows,Intel,Nvidia,8,2.2,0,2.6,1.0,0.0,192.30769230769232,62284.32
Dell,Notebook,Windows,Intel,AMD,8,2.36,0,2.5,0.0,0.256,192.30769230769232,47365.92
HP,Notebook,Windows,Intel,Intel,8,1.91,0,2.5,0.0,0.256,136.7948717948718,30849.12
Lenovo,Notebook,Windows,AMD,AMD,4,2.2,0,2.2,0.5,0.0,136.7948717948718,15930.72
Acer,Notebook,Windows,Intel,Nvidia,8,3.3,0,2.0,1.0,0.0,144.50867052023122,33513.119999999995
Asus,Gaming,Windows,Intel,Nvidia,16,2.2,0,2.8,1.0,0.256,192.30769230769232,130482.72
Apple,Ultrabook,Mac,Intel,Intel,8,0.92,0,1.2,0.0,0.0,312.0,68145.12
Asus,Notebook,Windows,Intel,Nvidia,16,2.2,0,2.8,1.0,0.128,192.30769230769232,93186.72
MSI,Gaming,Windows,Intel,Nvidia,16,2.43,0,2.6,1.0,0.256,173.41040462427745,103842.1872
Dell,2 in 1 Convertible,Windows,Intel,Intel,8,2.191,1,2.5,0.0,0.256,192.30769230769232,53226.72
Asus,Gaming,Windows,Intel,Nvidia,16,2.9,0,2.8,1.0,0.256,173.41040462427745,103842.72
Acer,Netbook,Chrome,Intel,Intel,2,1.3,0,1.5,0.0,0.032,183.9655172413793,9270.72
Acer,Notebook,Windows,Intel,Nvidia,4,3.3,0,2.0,1.0,0.0,144.50867052023122,31861.44
Lenovo,Notebook,No,Intel,Intel,8,2.8,0,2.5,1.0,0.0,144.50867052023122,28717.92
Lenovo,Gaming,Windows,Intel,Nvidia,8,2.6,0,2.6,1.0,0.128,192.30769230769232,67772.16
Acer,2 in 1 Convertible,Windows,Intel,Intel,8,1.2,1,1.3,0.0,0.256,214.28571428571428,61218.72
Lenovo,Notebook,Windows,Intel,Intel,8,2.3,0,2.6,0.0,0.256,192.30769230769232,81465.12
MSI,Gaming,Windows,Intel,Nvidia,8,2.2,0,2.6,1.0,0.128,192.30769230769232,78647.1408
HP,Notebook,Windows,AMD,AMD,6,2.1,0,2.7,1.0,0.0,192.30769230769232,28185.12
Dell,Ultrabook,Windows,Intel,Intel,8,1.26,1,2.4,0.0,0.256,240.0,91288.3536
Dell,2 in 1 Convertible,Windows,Intel,Intel,4,2.08,1,2.4,0.5,0.0,200.0,27119.52
Asus,Notebook,Windows,Intel,Intel,4,2.65,0,1.6,1.0,0.0,136.7948717948718,16463.52
Dell,Ultrabook,Windows,Intel,Intel,8,1.29,1,2.7,0.0,0.256,375.9398496240601,78694.56
Dell,Notebook,Linux,Intel,Intel,4,2.18,0,2.5,1.0,0.0,136.7948717948718,27804.7008
Lenovo,Gaming,Windows,Intel,Nvidia,16,2.6,1,2.6,1.0,0.128,192.30769230769232,54825.12
MSI,Gaming,Windows,Intel,Nvidia,8,2.2,0,2.8,1.0,0.128,192.30769230769232,61218.72
Lenovo,Netbook,Windows,Intel,Intel,16,1.3,1,2.5,0.0,0.512,240.0,87912.0
others,Gaming,Windows,Intel,Nvidia,16,1.95,0,2.8,0.0,1.0,214.28571428571428,186426.72
Dell,Notebook,Windows,Intel,Intel,8,2.3,1,2.4,1.0,0.0,136.7948717948718,24988.8528
MSI,Gaming,Windows,Intel,Nvidia,16,2.7,0,2.8,1.0,0.256,173.41040462427745,85141.44
Apple,Ultrabook,Mac,Intel,Intel,4,1.08,0,1.6,0.0,0.0,183.9655172413793,51095.52
HP,Notebook,Windows,Intel,Intel,4,2.1,0,2.0,1.0,0.0,192.30769230769232,25467.84
HP,Ultrabook,Windows,Intel,Intel,8,1.54,0,2.5,0.0,0.256,285.7142857142857,117119.5632
Dell,Notebook,Windows,Intel,Intel,4,2.24,0,2.3,0.5,0.0,136.7948717948718,39267.36
MSI,Gaming,Windows,Intel,Nvidia,8,2.3,0,2.6,1.0,0.128,192.30769230769232,62284.32
Lenovo,Notebook,Windows,Intel,Intel,16,1.4,0,2.7,0.0,0.512,225.56390977443607,79866.72
Lenovo,Notebook,Windows,AMD,AMD,6,2.2,0,3.6,0.0,0.256,192.30769230769232,31838.5296
Asus,Ultrabook,Windows,Intel,Intel,8,1.45,0,2.5,0.0,0.256,225.56390977443607,68198.4
Acer,Notebook,Linux,Intel,Intel,4,2.4,0,2.0,0.5,0.0,136.7948717948718,19276.704
Dell,2 in 1 Convertible,Windows,Intel,Nvidia,16,2.77,1,2.7,0.0,0.512,173.41040462427745,95850.72
HP,Notebook,Windows,Intel,Intel,4,1.54,0,2.3,0.0,0.256,214.28571428571428,58607.46719999999
